province_code,province_name,district_code,district_name,ward_code,ward_name,ward_type,full_address
49,Quảng Nam,503,Hội An,20410,Sơn Phong,Phường,"Phường Sơn Phong, Thành phố Hội An, Tỉnh Quảng Nam"
49,Quảng Nam,503,Hội An,20401,Tân An,Phường,"Phường Tân An, Thành phố Hội An, Tỉnh Quảng Nam"
49,Quảng Nam,503,Hội An,20434,Tân Hiệp,Xã,"Xã Tân Hiệp, Thành phố Hội An, Tỉnh Quảng Nam"
49,Quảng Nam,503,Hội An,20407,Thanh Hà,Phường,"Phường Thanh Hà, Thành phố Hội An, Tỉnh Quảng Nam"
49,Quảng Nam,510,Nam Giang,20713,Cà Dy,Xã,"Xã Cà Dy, Huyện Nam Giang, Tỉnh Quảng Nam"
49,Quảng Nam,510,Nam Giang,20707,Chà Vàl,Xã,"Xã Chà Vàl, Huyện Nam Giang, Tỉnh Quảng Nam"
49,Quảng Nam,510,Nam Giang,20699,Chơ Chun,Xã,"Xã Chơ Chun, Huyện Nam Giang, Tỉnh Quảng Nam"
49,Quảng Nam,510,Nam Giang,20716,Đắc Pre,Xã,"Xã Đắc Pre, Huyện Nam Giang, Tỉnh Quảng Nam"
49,Quảng Nam,510,Nam Giang,20719,Đắc Pring,Xã,"Xã Đắc Pring, Huyện Nam Giang, Tỉnh Quảng Nam"
49,Quảng Nam,510,Nam Giang,20705,Đắc Tôi,Xã,"Xã Đắc Tôi, Huyện Nam Giang, Tỉnh Quảng Nam"
49,Quảng Nam,510,Nam Giang,20704,La Dêê,Xã,"Xã La Dêê, Huyện Nam Giang, Tỉnh Quảng Nam"
49,Quảng Nam,510,Nam Giang,20698,La Êê,Xã,"Xã La Êê, Huyện Nam Giang, Tỉnh Quảng Nam"
49,Quảng Nam,510,Nam Giang,20710,Tà Bhing,Xã,"Xã Tà Bhing, Huyện Nam Giang, Tỉnh Quảng Nam"
49,Quảng Nam,510,Nam Giang,20702,Tà Pơơ,Xã,"Xã Tà Pơơ, Huyện Nam Giang, Tỉnh Quảng Nam"
49,Quảng Nam,510,Nam Giang,20695,Thạnh Mỹ,Thị trấn,"Thị trấn Thạnh Mỹ, Huyện Nam Giang, Tỉnh Quảng Nam"
49,Quảng Nam,510,Nam Giang,20701,Zuôich,Xã,"Xã Zuôich, Huyện Nam Giang, Tỉnh Quảng Nam"
49,Quảng Nam,516,Nam Trà My,20947,Trà Cang,Xã,"Xã Trà Cang, Huyện Nam Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,516,Nam Trà My,20938,Trà Dơn,Xã,"Xã Trà Dơn, Huyện Nam Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,516,Nam Trà My,20956,Trà Don,Xã,"Xã Trà Don, Huyện Nam Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,516,Nam Trà My,20935,Trà Leng,Xã,"Xã Trà Leng, Huyện Nam Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,516,Nam Trà My,20950,Trà Linh,Xã,"Xã Trà Linh, Huyện Nam Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,516,Nam Trà My,20944,Trà Mai,Xã,"Xã Trà Mai, Huyện Nam Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,516,Nam Trà My,20953,Trà Nam,Xã,"Xã Trà Nam, Huyện Nam Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,516,Nam Trà My,20941,Trà Tập,Xã,"Xã Trà Tập, Huyện Nam Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,516,Nam Trà My,20959,Trà Vân,Xã,"Xã Trà Vân, Huyện Nam Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,516,Nam Trà My,20962,Trà Vinh,Xã,"Xã Trà Vinh, Huyện Nam Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,517,Núi Thành,20965,Núi Thành,Thị trấn,"Thị trấn Núi Thành, Huyện Núi Thành, Tỉnh Quảng Nam"
49,Quảng Nam,517,Núi Thành,20983,Tam Anh Bắc,Xã,"Xã Tam Anh Bắc, Huyện Núi Thành, Tỉnh Quảng Nam"
49,Quảng Nam,517,Núi Thành,20984,Tam Anh Nam,Xã,"Xã Tam Anh Nam, Huyện Núi Thành, Tỉnh Quảng Nam"
49,Quảng Nam,517,Núi Thành,20995,Tam Giang,Xã,"Xã Tam Giang, Huyện Núi Thành, Tỉnh Quảng Nam"
49,Quảng Nam,517,Núi Thành,20992,Tam Hải,Xã,"Xã Tam Hải, Huyện Núi Thành, Tỉnh Quảng Nam"
49,Quảng Nam,517,Núi Thành,20989,Tam Hiệp,Xã,"Xã Tam Hiệp, Huyện Núi Thành, Tỉnh Quảng Nam"
49,Quảng Nam,517,Núi Thành,20986,Tam Hòa,Xã,"Xã Tam Hòa, Huyện Núi Thành, Tỉnh Quảng Nam"
49,Quảng Nam,517,Núi Thành,21005,Tam Mỹ Đông,Xã,"Xã Tam Mỹ Đông, Huyện Núi Thành, Tỉnh Quảng Nam"
49,Quảng Nam,517,Núi Thành,21004,Tam Mỹ Tây,Xã,"Xã Tam Mỹ Tây, Huyện Núi Thành, Tỉnh Quảng Nam"
49,Quảng Nam,517,Núi Thành,21001,Tam Nghĩa,Xã,"Xã Tam Nghĩa, Huyện Núi Thành, Tỉnh Quảng Nam"
49,Quảng Nam,517,Núi Thành,20998,Tam Quang,Xã,"Xã Tam Quang, Huyện Núi Thành, Tỉnh Quảng Nam"
49,Quảng Nam,517,Núi Thành,20977,Tam Sơn,Xã,"Xã Tam Sơn, Huyện Núi Thành, Tỉnh Quảng Nam"
49,Quảng Nam,517,Núi Thành,20980,Tam Thạnh,Xã,"Xã Tam Thạnh, Huyện Núi Thành, Tỉnh Quảng Nam"
49,Quảng Nam,517,Núi Thành,20974,Tam Tiến,Xã,"Xã Tam Tiến, Huyện Núi Thành, Tỉnh Quảng Nam"
49,Quảng Nam,517,Núi Thành,21007,Tam Trà,Xã,"Xã Tam Trà, Huyện Núi Thành, Tỉnh Quảng Nam"
49,Quảng Nam,517,Núi Thành,20968,Tam Xuân I,Xã,"Xã Tam Xuân I, Huyện Núi Thành, Tỉnh Quảng Nam"
49,Quảng Nam,517,Núi Thành,20971,Tam Xuân II,Xã,"Xã Tam Xuân II, Huyện Núi Thành, Tỉnh Quảng Nam"
49,Quảng Nam,518,Phú Ninh,20364,Phú Thịnh,Thị trấn,"Thị trấn Phú Thịnh, Huyện Phú Ninh, Tỉnh Quảng Nam"
49,Quảng Nam,518,Phú Ninh,20368,Tam An,Xã,"Xã Tam An, Huyện Phú Ninh, Tỉnh Quảng Nam"
49,Quảng Nam,518,Phú Ninh,20392,Tam Dân,Xã,"Xã Tam Dân, Huyện Phú Ninh, Tỉnh Quảng Nam"
49,Quảng Nam,518,Phú Ninh,20387,Tam Đại,Xã,"Xã Tam Đại, Huyện Phú Ninh, Tỉnh Quảng Nam"
49,Quảng Nam,518,Phú Ninh,20374,Tam Đàn,Xã,"Xã Tam Đàn, Huyện Phú Ninh, Tỉnh Quảng Nam"
49,Quảng Nam,518,Phú Ninh,20395,Tam Lãnh,Xã,"Xã Tam Lãnh, Huyện Phú Ninh, Tỉnh Quảng Nam"
49,Quảng Nam,518,Phú Ninh,20377,Tam Lộc,Xã,"Xã Tam Lộc, Huyện Phú Ninh, Tỉnh Quảng Nam"
49,Quảng Nam,518,Phú Ninh,20380,Tam Phước,Xã,"Xã Tam Phước, Huyện Phú Ninh, Tỉnh Quảng Nam"
49,Quảng Nam,518,Phú Ninh,20386,Tam Thái,Xã,"Xã Tam Thái, Huyện Phú Ninh, Tỉnh Quảng Nam"
49,Quảng Nam,518,Phú Ninh,20365,Tam Thành,Xã,"Xã Tam Thành, Huyện Phú Ninh, Tỉnh Quảng Nam"
49,Quảng Nam,511,Phước Sơn,20722,Khâm Đức,Thị trấn,"Thị trấn Khâm Đức, Huyện Phước Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,511,Phước Sơn,20740,Phước Chánh,Xã,"Xã Phước Chánh, Huyện Phước Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,511,Phước Sơn,20743,Phước Công,Xã,"Xã Phước Công, Huyện Phước Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,511,Phước Sơn,20731,Phước Đức,Xã,"Xã Phước Đức, Huyện Phước Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,511,Phước Sơn,20728,Phước Hiệp,Xã,"Xã Phước Hiệp, Huyện Phước Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,511,Phước Sơn,20729,Phước Hoà,Xã,"Xã Phước Hoà, Huyện Phước Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,511,Phước Sơn,20746,Phước Kim,Xã,"Xã Phước Kim, Huyện Phước Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,511,Phước Sơn,20749,Phước Lộc,Xã,"Xã Phước Lộc, Huyện Phước Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,511,Phước Sơn,20737,Phước Mỹ,Xã,"Xã Phước Mỹ, Huyện Phước Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,511,Phước Sơn,20734,Phước Năng,Xã,"Xã Phước Năng, Huyện Phước Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,511,Phước Sơn,20752,Phước Thành,Xã,"Xã Phước Thành, Huyện Phước Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,511,Phước Sơn,20725,Phước Xuân,Xã,"Xã Phước Xuân, Huyện Phước Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,509,Quế Sơn,20641,Đông Phú,Thị trấn,"Thị trấn Đông Phú, Huyện Quế Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,509,Quế Sơn,20651,Hương An,Thị trấn,"Thị trấn Hương An, Huyện Quế Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,509,Quế Sơn,20668,Ninh Phước,Xã,"Xã Ninh Phước, Huyện Quế Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,509,Quế Sơn,20669,Phước Ninh,Xã,"Xã Phước Ninh, Huyện Quế Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,509,Quế Sơn,20686,Quế An,Xã,"Xã Quế An, Huyện Quế Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,509,Quế Sơn,20680,Quế Châu,Xã,"Xã Quế Châu, Huyện Quế Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,509,Quế Sơn,20659,Quế Hiệp,Xã,"Xã Quế Hiệp, Huyện Quế Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,509,Quế Sơn,20692,Quế Lâm,Xã,"Xã Quế Lâm, Huyện Quế Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,509,Quế Sơn,20671,Quế Lộc,Xã,"Xã Quế Lộc, Huyện Quế Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,509,Quế Sơn,20677,Quế Long,Xã,"Xã Quế Long, Huyện Quế Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,509,Quế Sơn,20689,Quế Minh,Xã,"Xã Quế Minh, Huyện Quế Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,509,Quế Sơn,20665,Quế Mỹ,Xã,"Xã Quế Mỹ, Huyện Quế Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,509,Quế Sơn,20683,Quế Phong,Xã,"Xã Quế Phong, Huyện Quế Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,509,Quế Sơn,20650,Quế Phú,Xã,"Xã Quế Phú, Huyện Quế Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,509,Quế Sơn,20662,Quế Thuận,Xã,"Xã Quế Thuận, Huyện Quế Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,509,Quế Sơn,20644,Quế Xuân 1,Xã,"Xã Quế Xuân 1, Huyện Quế Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,509,Quế Sơn,20647,Quế Xuân 2,Xã,"Xã Quế Xuân 2, Huyện Quế Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,509,Quế Sơn,20656,Trung Phước,Thị trấn,"Thị trấn Trung Phước, Huyện Quế Sơn, Tỉnh Quảng Nam"
49,Quảng Nam,502,Tam Kỳ,20341,An Mỹ,Phường,"Phường An Mỹ, Thành phố Tam Kỳ, Tỉnh Quảng Nam"
49,Quảng Nam,502,Tam Kỳ,20356,An Phú,Phường,"Phường An Phú, Thành phố Tam Kỳ, Tỉnh Quảng Nam"
49,Quảng Nam,502,Tam Kỳ,20350,An Sơn,Phường,"Phường An Sơn, Thành phố Tam Kỳ, Tỉnh Quảng Nam"
49,Quảng Nam,502,Tam Kỳ,20347,An Xuân,Phường,"Phường An Xuân, Thành phố Tam Kỳ, Tỉnh Quảng Nam"
49,Quảng Nam,502,Tam Kỳ,20344,Hòa Hương,Phường,"Phường Hòa Hương, Thành phố Tam Kỳ, Tỉnh Quảng Nam"
49,Quảng Nam,502,Tam Kỳ,20375,Hoà Thuận,Phường,"Phường Hoà Thuận, Thành phố Tam Kỳ, Tỉnh Quảng Nam"
49,Quảng Nam,502,Tam Kỳ,20389,Tam Ngọc,Xã,"Xã Tam Ngọc, Thành phố Tam Kỳ, Tỉnh Quảng Nam"
49,Quảng Nam,502,Tam Kỳ,20371,Tam Phú,Xã,"Xã Tam Phú, Thành phố Tam Kỳ, Tỉnh Quảng Nam"
49,Quảng Nam,502,Tam Kỳ,20362,Tam Thăng,Xã,"Xã Tam Thăng, Thành phố Tam Kỳ, Tỉnh Quảng Nam"
49,Quảng Nam,502,Tam Kỳ,20359,Tam Thanh,Xã,"Xã Tam Thanh, Thành phố Tam Kỳ, Tỉnh Quảng Nam"
49,Quảng Nam,502,Tam Kỳ,20335,Tân Thạnh,Phường,"Phường Tân Thạnh, Thành phố Tam Kỳ, Tỉnh Quảng Nam"
49,Quảng Nam,502,Tam Kỳ,20353,Trường Xuân,Phường,"Phường Trường Xuân, Thành phố Tam Kỳ, Tỉnh Quảng Nam"
49,Quảng Nam,504,Tây Giang,20452,A Nông,Xã,"Xã A Nông, Huyện Tây Giang, Tỉnh Quảng Nam"
49,Quảng Nam,504,Tây Giang,20455,A Tiêng,Xã,"Xã A Tiêng, Huyện Tây Giang, Tỉnh Quảng Nam"
49,Quảng Nam,504,Tây Giang,20461,A Vương,Xã,"Xã A Vương, Huyện Tây Giang, Tỉnh Quảng Nam"
49,Quảng Nam,504,Tây Giang,20443,A Xan,Xã,"Xã A Xan, Huyện Tây Giang, Tỉnh Quảng Nam"
49,Quảng Nam,504,Tây Giang,20458,Bha Lê,Xã,"Xã Bha Lê, Huyện Tây Giang, Tỉnh Quảng Nam"
49,Quảng Nam,504,Tây Giang,20437,Ch'ơm,Xã,"Xã Ch'ơm, Huyện Tây Giang, Tỉnh Quảng Nam"
49,Quảng Nam,504,Tây Giang,20464,Dang,Xã,"Xã Dang, Huyện Tây Giang, Tỉnh Quảng Nam"
49,Quảng Nam,504,Tây Giang,20440,Ga Ri,Xã,"Xã Ga Ri, Huyện Tây Giang, Tỉnh Quảng Nam"
49,Quảng Nam,504,Tây Giang,20449,Lăng,Xã,"Xã Lăng, Huyện Tây Giang, Tỉnh Quảng Nam"
49,Quảng Nam,504,Tây Giang,20446,Tr'Hy,Xã,"Xã Tr'Hy, Huyện Tây Giang, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20845,Bình An,Xã,"Xã Bình An, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20794,Bình Dương,Xã,"Xã Bình Dương, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20809,Bình Đào,Xã,"Xã Bình Đào, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20821,Bình Định,Xã,"Xã Bình Định, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20797,Bình Giang,Xã,"Xã Bình Giang, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20839,Bình Hải,Xã,"Xã Bình Hải, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20815,Bình Lãnh,Xã,"Xã Bình Lãnh, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20812,Bình Minh,Xã,"Xã Bình Minh, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20851,Bình Nam,Xã,"Xã Bình Nam, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20800,Bình Nguyên,Xã,"Xã Bình Nguyên, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20827,Bình Phú,Xã,"Xã Bình Phú, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20803,Bình Phục,Xã,"Xã Bình Phục, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20842,Bình Quế,Xã,"Xã Bình Quế, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20824,Bình Quý,Xã,"Xã Bình Quý, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20836,Bình Sa,Xã,"Xã Bình Sa, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20818,Bình Trị,Xã,"Xã Bình Trị, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20806,Bình Triều,Xã,"Xã Bình Triều, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20848,Bình Trung,Xã,"Xã Bình Trung, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20833,Bình Tú,Xã,"Xã Bình Tú, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,513,Thăng Bình,20791,Hà Lam,Thị trấn,"Thị trấn Hà Lam, Huyện Thăng Bình, Tỉnh Quảng Nam"
49,Quảng Nam,514,Tiên Phước,20890,Tiên An,Xã,"Xã Tiên An, Huyện Tiên Phước, Tỉnh Quảng Nam"
49,Quảng Nam,514,Tiên Phước,20878,Tiên Cảnh,Xã,"Xã Tiên Cảnh, Huyện Tiên Phước, Tỉnh Quảng Nam"
49,Quảng Nam,514,Tiên Phước,20866,Tiên Châu,Xã,"Xã Tiên Châu, Huyện Tiên Phước, Tỉnh Quảng Nam"
49,Quảng Nam,514,Tiên Phước,20860,Tiên Hà,Xã,"Xã Tiên Hà, Huyện Tiên Phước, Tỉnh Quảng Nam"
49,Quảng Nam,514,Tiên Phước,20875,Tiên Hiệp,Xã,"Xã Tiên Hiệp, Huyện Tiên Phước, Tỉnh Quảng Nam"
49,Quảng Nam,514,Tiên Phước,20854,Tiên Kỳ,Thị trấn,"Thị trấn Tiên Kỳ, Huyện Tiên Phước, Tỉnh Quảng Nam"
49,Quảng Nam,514,Tiên Phước,20869,Tiên Lãnh,Xã,"Xã Tiên Lãnh, Huyện Tiên Phước, Tỉnh Quảng Nam"
49,Quảng Nam,514,Tiên Phước,20896,Tiên Lập,Xã,"Xã Tiên Lập, Huyện Tiên Phước, Tỉnh Quảng Nam"
49,Quảng Nam,514,Tiên Phước,20893,Tiên Lộc,Xã,"Xã Tiên Lộc, Huyện Tiên Phước, Tỉnh Quảng Nam"
49,Quảng Nam,514,Tiên Phước,20881,Tiên Mỹ,Xã,"Xã Tiên Mỹ, Huyện Tiên Phước, Tỉnh Quảng Nam"
49,Quảng Nam,514,Tiên Phước,20872,Tiên Ngọc,Xã,"Xã Tiên Ngọc, Huyện Tiên Phước, Tỉnh Quảng Nam"
49,Quảng Nam,514,Tiên Phước,20884,Tiên Phong,Xã,"Xã Tiên Phong, Huyện Tiên Phước, Tỉnh Quảng Nam"
49,Quảng Nam,514,Tiên Phước,20857,Tiên Sơn,Xã,"Xã Tiên Sơn, Huyện Tiên Phước, Tỉnh Quảng Nam"
49,Quảng Nam,514,Tiên Phước,20887,Tiên Thọ,Xã,"Xã Tiên Thọ, Huyện Tiên Phước, Tỉnh Quảng Nam"
51,Quảng Ngãi,535,Ba Tơ,21526,Ba Bích,Xã,"Xã Ba Bích, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,535,Ba Tơ,21511,Ba Cung,Xã,"Xã Ba Cung, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,535,Ba Tơ,21499,Ba Dinh,Xã,"Xã Ba Dinh, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,535,Ba Tơ,21487,Ba Điền,Xã,"Xã Ba Điền, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,535,Ba Tơ,21496,Ba Động,Xã,"Xã Ba Động, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,535,Ba Tơ,21500,Ba Giang,Xã,"Xã Ba Giang, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,535,Ba Tơ,21508,Ba Khâm,Xã,"Xã Ba Khâm, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,535,Ba Tơ,21532,Ba Lế,Xã,"Xã Ba Lế, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,535,Ba Tơ,21502,Ba Liên,Xã,"Xã Ba Liên, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,535,Ba Tơ,21535,Ba Nam,Xã,"Xã Ba Nam, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,535,Ba Tơ,21505,Ba Ngạc,Xã,"Xã Ba Ngạc, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,535,Ba Tơ,21493,Ba Thành,Xã,"Xã Ba Thành, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,535,Ba Tơ,21517,Ba Tiêu,Xã,"Xã Ba Tiêu, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,535,Ba Tơ,21484,Ba Tơ,Thị trấn,"Thị trấn Ba Tơ, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,535,Ba Tơ,21523,Ba Tô,Xã,"Xã Ba Tô, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,535,Ba Tơ,21520,Ba Trang,Xã,"Xã Ba Trang, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,535,Ba Tơ,21529,Ba Vì,Xã,"Xã Ba Vì, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,535,Ba Tơ,21490,Ba Vinh,Xã,"Xã Ba Vinh, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,535,Ba Tơ,21538,Ba Xa,Xã,"Xã Ba Xa, Huyện Ba Tơ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21064,Bình An,Xã,"Xã Bình An, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21052,Bình Chánh,Xã,"Xã Bình Chánh, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21112,Bình Châu,Xã,"Xã Bình Châu, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21100,Bình Chương,Xã,"Xã Bình Chương, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21070,Bình Dương,Xã,"Xã Bình Dương, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21049,Bình Đông,Xã,"Xã Bình Đông, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21067,Bình Hải,Xã,"Xã Bình Hải, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21103,Bình Hiệp,Xã,"Xã Bình Hiệp, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21079,Bình Hòa,Xã,"Xã Bình Hòa, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21058,Bình Khương,Xã,"Xã Bình Khương, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21088,Bình Long,Xã,"Xã Bình Long, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21085,Bình Minh,Xã,"Xã Bình Minh, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21106,Bình Mỹ,Xã,"Xã Bình Mỹ, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21055,Bình Nguyên,Xã,"Xã Bình Nguyên, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21073,Bình Phước,Xã,"Xã Bình Phước, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21109,Bình Tân Phú,Xã,"Xã Bình Tân Phú, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21046,Bình Thạnh,Xã,"Xã Bình Thạnh, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21091,Bình Thanh,Xã,"Xã Bình Thanh , Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21043,Bình Thuận,Xã,"Xã Bình Thuận, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21061,Bình Trị,Xã,"Xã Bình Trị, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21082,Bình Trung,Xã,"Xã Bình Trung, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,524,Bình Sơn,21040,Châu Ổ,Thị trấn,"Thị trấn Châu Ổ, Huyện Bình Sơn, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,534,Đức Phổ,21439,Nguyễn Nghiêm,Phường,"Phường Nguyễn Nghiêm, Thị xã Đức Phổ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,534,Đức Phổ,21442,Phổ An,Xã,"Xã Phổ An, Thị xã Đức Phổ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,534,Đức Phổ,21481,Phổ Châu,Xã,"Xã Phổ Châu, Thị xã Đức Phổ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,534,Đức Phổ,21472,Phổ Cường,Xã,"Xã Phổ Cường, Thị xã Đức Phổ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,534,Đức Phổ,21469,Phổ Hòa,Phường,"Phường Phổ Hòa, Thị xã Đức Phổ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,534,Đức Phổ,21475,Phổ Khánh,Xã,"Xã Phổ Khánh, Thị xã Đức Phổ, Tỉnh Quảng Ngãi"
51,Quảng Ngãi,534,Đức Phổ,21463,Phổ Minh,Phường,"Phường Phổ Minh, Thị xã Đức Phổ, Tỉnh Quảng Ngãi"
